smiles,solvent,absorption_nm,emission_nm,plqy,epsilon,scaffold
CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3ccccc3nc12)(C(C)C)C(C)C,CCCCCC,693.0,699.0,,,PAHs
O=C(O)CCCCCn1c(=CC=CC2=[N+](CCCCCC(=O)O)c3cccc4cccc2c34)c2cccc3cccc1c32,CO,760.0,773.0,,,PAHs
COc1ccc(-c2cc3c(cc4n3[B-](F)(F)n3c(cc5sc(=C6C=CC(=[O+]C)C=C6)cc53)=C4C(F)(F)F)s2)cc1,C1CCOC1,730.0,754.0,0.39,179060.6,BODIPY
C=Cc1ccc(N(c2ccccc2)c2ccc(/C=C/C=C3/SC(=S)N(CC(=O)O)C3=O)cc2)cc1,CO,474.0,640.0,,,Triphenylamine
CCNc1cccc2c1C(=O)c1ccccc1C2=O,ClCCl,510.0,608.0,0.008,1440.5,Acridines
CN(C)c1ccc(C2=C3C=CC(c4ccc[nH]4)=[N+]3[B-](F)(F)n3cccc32)cc1,C1CCOC1,584.0,620.0,0.0199999995529651,,BODIPY
CC1=[N+]2C(=C(C(=O)Oc3c(F)c(F)c(F)c(F)c3F)c3ccc(C)n3[B-]2(F)F)C=C1,CCO,542.0,615.0,0.33,46025.7,Cyanine
CCCCCCOc1ccc(-c2ccc(N(c3ccc(-c4ccc(OCCCCCC)cc4OCCCCCC)cc3)c3ccc4c(c3)sc3cc(-c5ccc(C=C(C#N)C(=O)O)s5)sc34)cc2)c(OCCCCCC)c1,C1CCOC1,469.0,625.0,,,Triphenylamine
CCn1c2ccccc2c2cc(/C=C/C3=C(S(=O)(=O)c4ccccc4)C(=C(C#N)C#N)OC3(C)C)ccc21,CC(C)=O,500.0,631.0,0.0199999995529651,,Carbazole
CCOC(=O)C(Cc1ccc(O[Si]2(Oc3ccc(CC(N=C(C)O)C(=O)OCC)cc3)n3c4c5ccccc5c3N=C3N=C(N=c5c6ccccc6c(n52)=NC2=NC(=N4)c4ccccc42)c2ccccc23)cc1)N=C(C)O,CN(C)C=O,681.0,686.0,0.1099999994039535,224000.0,5p6
CCCCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,CC#N,413.0,740.0,0.0140000004321336,,6n6
CN(C)c1ccc2[c](c1)[Ge]([CH3])([CH3])[C]1=CC(=[N+](C)C)C=CC1=C2CCCCCCN=C(O)OC(C)(C)C,O,454.0,618.0,0.1700000017881393,2400.0,Acridines
N#Cc1ccc(-c2ccnc3nc(-c4ccc(N5CCCCC5)cc4)nn23)cc1,ClCCl,391.0,653.0,0.0099999997764825,,5p6
COc1ccc(-c2cc3n(c2=C2C=CC(=[O+]C)C=C2)[B-](F)(F)n2c(cc4c5ccc(OC)cc5c5cc(OC)ccc5c42)C=3c2c(C)cc(C)cc2C)cc1,Cc1ccccc1,675.0,712.0,0.5400000214576721,,BODIPY
CCN1C(=CC2=C3CCCC(C=CC4=[N+](CC)c5ccccc5C4(C)C)=C3Oc3c2cc2c4c3CCCN4CCC2)C(C)(C)c2ccccc21,ClCCl,724.0,745.5,0.57,135363.0,Coumarin
O=C1c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccc(-c4ccccc4)cc3)cc2C(=O)c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccc(-c4ccccc4)cc3)cc21,Cc1ccccc1,464.0,629.0,0.1000000014901161,19414.0,Triphenylamine
Cc1cc(C)c(C2=C3C=c4c(c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc4c23)c(C)c1,C1CCOC1,692.0,711.0,0.25,158489.3,BODIPY
CC1(C)OC(=C(C#N)C#N)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,ClCCl,506.0,757.0,0.0,,Carbazole
C[O+]=C1C=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(/C=C/c4ccc(N(C)C)cc4)cc(C)c32)C=C1,C1CCCCC1,597.0,612.0,0.9700000286102296,,BODIPY
O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccc(-c3ccccc3)cc2)s1,CS(C)=O,480.0,671.0,0.0,,5n6
COc1ccc2c(c1)N(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N=c1c-2cccc1=C1C=CC(=[O+]C)C=C1,ClCCl,580.0,742.0,0.0099999997764825,7000.0,6n6
CCCCCCCCOc1c2cccc3c(-c4ccc(/C=C(\C#N)C(=O)O)s4)cc4c(OCCCCCCCC)c5cccc6c(-c7ccc(/C=C(\C#N)C(=O)O)s7)cc1c(c65)c4c32,C1CCOC1,464.0,637.0,,,PAHs
C[O+]=C1C=CC2=c3c(c(-c4ccccc4)c4n3[B-](F)(F)n3c(c(-c5ccccc5)c5c3-c3ccccc3CC5)N=4)CCC2=C1,ClC(Cl)Cl,723.0,734.0,0.32,157036.3,BODIPY
CSC1=C2C=CC(C)=[N+]2[B-](F)(F)n2c1cc(-c1cc3n(c1)[B-](F)(F)[N+]1=CC=CC1=C3c1c(C)cc(C)cc1C)c2C,CCOC(C)=O,598.0,664.0,0.1899999976158142,109200.0,BODIPY
Nc1ccc2c(ccc3c(-c4ccc(N)c(N)c4)c4ccc5cc(N)ccc5c4[o+]c32)c1,O,600.0,681.0,0.0299999993294477,33000.0,PAHs
Cc1cc(/C=C/C=C/N(C)C)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,539.0,604.0,0.2300000041723251,,BODIPY
CCCCCCCCN1C(=O)c2ccc3c4c(-c5ccc6c7ccccc7n(-c7ccccc7)c6c5)cc5c6c(ccc(c7c(-c8ccc9c%10ccccc%10n(-c%10ccccc%10)c9c8)cc(c2c37)C1=O)c64)C(=O)N(CCCCCCCC)C5=O,ClC(Cl)Cl,577.0,647.0,,34850.0,Naphthalimide
CCCCCCCCCCCCCCCC[N+](CCCCCCCCCCCCCCCC)=C1C=CC(=CC=C2C=CN(Cc3cc(CN4C=CC(=CC=C5C=CC(=[N+](CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)C=C5)C=C4)cc(CN4C=CC(=CC=C5C=CC(=[N+](CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)C=C5)C=C4)c3)C=C2)C=C1,CO,509.0,624.0,,30000.0,Cyanine
CC1=CC(C)=[N+]2C1=C(c1ccncc1)c1c(C)cc(/C=C/c3ccc(N(C)C)c(CCO)c3)n1[B-]2(F)F,C1COCCO1,575.0,657.4,0.251,32583.7,BODIPY
F[B-]1(F)n2c(ccc2-c2ccccc2)C(c2ccco2)=C2C=CC(c3ccccc3)=[N+]21,Cc1ccccc1,580.0,648.0,0.025000000372529,,BODIPY
CCC1(CC)c2ccc(/C=C/C3=C(Sc4ccccc4)C(=C(C#N)C#N)OC3(C)C)cc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCOC1,490.0,734.0,0.1199999973177909,,Triphenylamine
CCOC(=O)COc1ccc(/C=C/C2=C3c4ccccc4C(c4[nH]c(C)cc4C)=[N+]3[B-](F)(F)n3c(/C=C/c4ccc(OCC(=O)OCC)cc4)cc(C)c32)cc1,C1CCOC1,676.0,730.0,0.050000000745058,144544.0,BODIPY
CN1C=CC(=CC=C2C=CC(=[N+](C)C)C=C2)C=C1,CC(C)=O,471.0,602.0,,,Cyanine
Cc1ccccc1C1=c2cc3c4c(c2P(=O)([O-])c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,O,700.0,722.0,0.11,71039.5,6p6
CCCCCCCCCCC[N+]1=CC=CC1=c1c2ccccc2c2n1[B-](F)(F)n1c(C)cc(C)c1C=2,CC#N,577.0,606.0,0.9900000095367432,50119.0,BODIPY
COc1ccc(-c2c(-c3ccc(F)cc3)c(-c3ccccc3)n3c2N=c2c(=C4C=CC(=[O+]C)C=C4)c(-c4ccc(F)cc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,Cc1ccccc1,653.5,692.0,0.01,30903.0,BODIPY
F[B-]1(F)n2c(ccc2-c2ccccc2)C(c2c(Oc3ccccc3)ncnc2Oc2ccccc2)=C2C=CC(c3ccccc3)=[N+]21,C1CCOC1,570.0,602.0,0.7400000095367432,,BODIPY
Cc1ccc(CN2C(=CC=C3CCCC(C=CC4=[N+](Cc5ccc(C)cc5)c5ccccc5C4(C)C)=C3Cl)C(C)(C)c3ccccc32)cc1,CO,785.0,813.0,,220000.0,Cyanine
CCCCOc1ccc(-c2c3n(c4cc(=C5C=CC(=[O+]CCCC)C=C5)oc24)[B-](F)(F)N2C=c4c(-c5ccc(OCCCC)cc5)c5oc(=C6C=CC(=[O+]CCCC)C=C6)cc5n4[B-](F)(F)N2C=3)cc1,ClCCl,622.0,661.0,0.4000000059604645,121300.0,BODIPY
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,C1CCOC1,466.0,622.0,0.6940000057220459,37000.0,5n6
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CO,553.0,643.0,0.46,,Acridines
CC1=C2c3ccccc3C(c3[nH]c(C)cc3C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,C1CCOC1,599.0,627.0,0.1899999976158142,186209.0,BODIPY
CC1=[N+]2C(=C(C(=O)Oc3c(F)c(F)c(F)c(F)c3F)c3ccc(C)n3[B-]2(F)F)C=C1,Cc1ccccc1,551.0,628.0,0.46,47973.3,Cyanine
CCCCN(CCCC)c1ccc(/C=C/c2ccc3nc(/C=C/c4ccc(N(C)C)cc4)c(=O)n(CCC)c3c2)cc1,ClCCl,494.0,611.0,0.2000000029802322,63300.0,Coumarin
CN(C)c1ccc(/C=C/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,C1CCOC1,458.0,686.0,,,6n6
CCn1c2ccccc2c2cc(C=Cc3cc(C=Cc4ccc5c(c4)c4ccccc4n5CC)[n+](CCCS(=O)(=O)[O-])c(C=Cc4ccc5c(c4)c4ccccc4n5CC)c3)ccc21,CC(C)=O,462.0,610.0,0.050000000745058,74800.0,Carbazole
CC1CC(C)(C)N(C)c2ccc(C=Cc3ccc(C=Cc4ccc(C=C(C#N)C(=O)O)s4)s3)cc21,CCO,492.0,656.0,,,6p6
O=S(=O)([O-])CCC[O+]=C1C=CC(=c2cc(-c3ccccc3)c3n2[B-](F)(F)n2c(-c4ccc(OCc5cn([C@H]6[C@H](O)[C@H](O)[C@@H](CO)O[C@H]6O)nn5)cc4)cc(-c4ccccc4)c2N=3)C=C1,O,688.0,722.0,0.1400000005960464,69000.0,BODIPY
CCCCCCCCCCCCN1c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2Oc2cc(/C=C(\C#N)C(=O)O)ccc21,ClCCl,517.0,640.0,,,Triphenylamine
CC1=C(C)C(C)=[N+]2C1=Cc1c(Sc3c(C)c(C)c4n3[B-](F)(F)[N+]3=C(C)C(C)=C(C)C3=C4)c(C)c(C)n1[B-]2(F)F,ClCCl,628.5,652.0,0.0070000002160668,,BODIPY
CS(=O)(=O)Nc1ccc(-c2c3nc(c(-c4ccc(NS(C)(=O)=O)cc4)c4ccc([nH]4)c(-c4ccc(NS(C)(=O)=O)cc4)c4nc(c(-c5ccc(NS(C)(=O)=O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,CN(C)C=O,650.0,655.0,0.1500000059604644,6200.0,Porphyrin
Cc1ccc(C2=C3C=CC(C#Cc4ccccc4)=[N+]3[B-](F)(F)n3c(C#Cc4ccccc4)ccc32)cc1,CO,605.0,622.0,1.0,,BODIPY
CC1CC(C)(C)N(C)c2ccc(C=Cc3ccc(-c4ccc(C=C(C#N)C(=O)O)s4)s3)cc21,CCO,472.0,670.0,,,6p6
CCN(CC)c1c(F)cc2c(c1F)OC1=C(C=CC3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,CCO,616.0,730.0,0.0199999995529651,,Coumarin
CCc1c(C)[nH]c(C2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)c3ccccc32)c1C,C1CCOC1,615.0,635.0,0.0700000002980232,102329.0,BODIPY
CC1(C)OC(=C(C#N)C#N)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,Cc1ccccc1,504.0,637.0,0.0,,Carbazole
CCCCCCCCOc1ccc(C#Cc2c3cc4ccccc4cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4ccccc4cc23)cc1,ClCCl,656.0,666.0,0.050000000745058,,PAHs
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4nc5c6cc(-c7ccc(/C=C(\C#N)C(=O)O)s7)sc6c6sc(-c7ccc(/C=C(\C#N)C(=O)O)s7)cc6c5n4CCCCCC)s3)cc2)cc1,C1CCOC1,460.0,653.0,,,Triphenylamine
CCc1c(C)[nH]c(C2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)c3ccccc32)c1C,ClCCl,616.0,640.0,0.8600000143051147,89125.0,BODIPY
CC1(C)OC(=C(C#N)C#N)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,ClC(Cl)Cl,515.0,725.0,0.0,28200.0,Carbazole
CC[N+]1=c2cc3c(cc2CCC1)=Cc1ccc(N(C)C)cc1C3(C)C,CCO,616.0,640.0,0.75,,6n6
COc1ccc(-c2c3cc4ccccc4cc3c(C#Cc3ccccc3)c3cc4ccccc4cc23)cc1,ClCCl,635.0,697.0,0.0199999995529651,9400.0,PAHs
COc1ccc(/C=C/c2ccc(/C=C/c3cc[n+]4ccc(/C=C/c5ccc(/C=C/c6ccc(OC)cc6)cc5)cc4c3)cc2)cc1,CO,463.0,620.0,,,6p6
Cc1cc(C)n2c1C=C1c3ccccc3C(C#Cc3cccs3)=[N+]1[B-]2(F)F,CN(C)C=O,626.0,639.0,0.4000000059604645,,BODIPY
CCCCCCc1cc(-c2sc(-c3sc(-c4ccc5c(c4)c4ccccc4n5CC)cc3CCCCCC)cc2CCCCCC)sc1/C=C(\C#N)C(=O)O,ClC(Cl)Cl,471.0,603.0,,,Carbazole
COc1ccccc1C1=[N+]2C(=Nc3c(-c4ccccc4)cc(-c4ccccc4OC)n3[B-]2(F)F)C(c2ccccc2)=C1,Cc1ccccc1,640.0,688.0,0.07,73875.4,BODIPY
N#Cc1nc2c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3c3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc3c2nc1C#N,ClC(Cl)Cl,,619.0,,,Carbazole
CCCCSC1=C(SCCCC)SC(=C(C(=C2SC(SCCCC)=C(SCCCC)S2)c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)s2)c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)s2)S1,C1CCOC1,488.0,653.0,,,
C(=C=C1C=CC(=P(CCC[P+](c2ccccc2)(c2ccccc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)(c2ccccc2)c2ccccc2)c2ccccc21)=C1C=CC(=[N+](c2ccccc2)c2ccccc2)C=C1,CO,427.0,654.0,0.0299999993294477,,Triphenylamine
COc1cc(OC)cc(C2=C3C(C)=C(I)C(/C=C/c4c[nH]c5ccccc45)=[N+]3[B-](F)(F)n3c(/C=C/c4c[nH]c5ccccc45)c(I)c(C)c32)c1,CS(C)=O,727.0,771.0,0.1,24547.1,BODIPY
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(-c4ccc(N(c5ccc(OCCCCCC)cc5)c5ccc(OCCCCCC)cc5)cc4)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc2)cc1,ClCCl,600.0,793.0,,14000.0,Triphenylamine
O=[N+]([O-])c1ccc(/C=C/N(c2ccccc2)c2ccccc2)cc1,CC#N,434.0,671.0,0.0099999997764825,,6n6
Cc1cc(/C=C/c2c[nH]c3ccccc23)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,584.0,634.0,,,BODIPY
COc1ccc(-c2ccc3n2[B-](F)(F)n2c(=C4C=CC(=[O+]C)C=C4)ccc2=C3c2c(Cl)cccc2Cl)cc1,CCOC(C)=O,596.0,633.0,0.9399999976158142,,BODIPY
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(C)C)cc21,CC#N,475.0,694.0,0.3199999928474426,33700.0,6n6
CCCCCCOc1cc(C=C2C(=O)c3ccccc3C2=O)c(OCCCCCC)cc1C=C1C(=O)c2ccccc2C1=O,ClCCl,512.0,622.0,0.6967999935150146,19953.0,5p6
CN1C(=CC=C2CCCc3cc4ccc(=O)cc-4oc32)C(C)(C)c2ccccc21,CO,690.0,716.0,0.3700000047683716,,5p6
CCN(/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1c(F)c(F)c(F)c(F)c1F)CC,C1CCOC1,565.0,625.0,0.0120000001043081,,BODIPY
O=C1OC(=O)c2ccc(N(c3ccccc3)c3ccc4ccc5cccc6ccc3c4c56)c3cccc1c23,c1ccccc1,457.0,605.0,0.0005000000237487,,Triphenylamine
CN(C)c1ccc2c(-c3ccccc3)c3ccc(N(C)C)cc3[se+]c2c1,CO,581.5,608.0,0.01,69183.1,Acridines
CC1=[N+]2C(=C(/C=C/c3ccc(C(F)(F)F)cc3)c3cc(-c4cc5n(c4)[B-](F)(F)[N+]4=CC=CC4=C5c4c(C)cc(C)cc4C)c(C)n3[B-]2(F)F)C=C1,C1CCCCC1,620.0,704.0,,49800.0,BODIPY
Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,CCO,637.0,684.0,,,Acridines
CCN1CCN(CC)C2=C/C(=C3/C(=O)C(c4ccc5c(c4)N(CC)CCN5CC)=C3[O-])CC=C21,ClC(Cl)Cl,711.0,790.0,0.01,,SquaricAcid
F[B-]1(F)n2c(ccc2-c2ccccc2)C(c2c(C#Cc3ccccc3)ncnc2C#Cc2ccccc2)=C2C=CC(c3ccccc3)=[N+]21,CC#N,565.0,603.0,0.75,,BODIPY
CC1=[N+]2C(=Cc3c4cc5c(cc4c(C)n3[B-]2(F)F)c(C)c2n5[B-](F)(F)[N+]3=C(C)c4ccccc4C3=C2)c2ccccc21,ClC(Cl)Cl,848.0,868.0,0.04,203938.9,BODIPY
COc1ccc2c(c1)-c1cc3n(c1=[O+]2)[B-](F)(F)n1c(cc2c4cc(OC)ccc4oc21)C=3c1c(C)cc(C)cc1C,C1CCCCC1,590.0,606.0,0.9900000095367432,,BODIPY
CCC1=C(C)C2=C(c3ccc(O)cc3)c3c(C)c(CC)c(/C=C/c4ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc4)n3[B-](F)(F)[N+]2=C1C=O,Cc1ccccc1,604.0,628.0,0.5799999833106995,,BODIPY
CCc1c(C)c2n(c1C)[B-]1(c3ccncc3)Oc3ccccc3C3=[N+]1C(=C2)c1ccccc13,ClCCl,627.0,639.0,0.699999988079071,62400.0,BODIPY
CC1=[N+]2C(=c3c4c5ccccc5cc5cccc(c6cc(C)n(c36)[B-]2(F)F)c54)C=C1,CCCCCC,583.0,637.0,0.4799999892711639,11000.0,BODIPY
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(-c4nc5sc(-c6sc(-c7ccc(C=C(C#N)C(=O)O)s7)c7c6OCC(CCCCC)(CCCCC)CO7)nc5s4)c4c3OCC(CCCCC)(CCCCC)CO4)cc2)cc1,C1CCOC1,,601.0,,,Triphenylamine
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc5c(cc4c3[o+]c2c1)CCCN5C,O,601.0,658.0,,44800.0,Coumarin
O=[N+]([O-])c1ccc(-c2sc(N3CCCCC3)nc2-c2ccccc2)s1,CS(C)=O,497.0,644.0,0.0,,5n6
CC(C)(C)c1ccc(-c2sc3c(-c4ccc(C(C)(C)C)cc4)c4n(c3c2-c2ccc(C(C)(C)C)cc2)[B-](F)(F)[N+]2=Cc3c(-c5ccc(C(C)(C)C)cc5)c5sc(-c6ccc(C(C)(C)C)cc6)c(-c6ccc(C(C)(C)C)cc6)c5n3[B-](F)(F)[N+]2=C4)cc1,CN(C)C=O,584.0,636.0,0.449999988079071,45709.0,BODIPY
CCC1=C(C)C2=C(c3ccc(O)cc3)c3c(C)c(CC)c(/C=C/c4ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc4)n3[B-](F)(F)[N+]2=C1C,C1COCCO1,586.5,604.0,0.6499999761581421,,BODIPY
CC[NH+]=c1cc2oc3c(c(-c4ccccc4C(=O)O)c-2cc1C)CCCC3=CC=C1N(C)c2ccc3ccccc3c2C1(C)C,CO,710.0,744.0,0.3300000131130218,130220.0,PAHs
Cc1ccc(C2=c3ccc(=CC(Br)=[Br+])n3[B-](F)(F)n3c(C=C(Br)Br)ccc32)cc1,Cc1ccccc1,598.0,611.0,,,BODIPY
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)/C(=C/c1ccc(O)cc1)CCC3,CO,570.0,654.0,0.12,24888.6,6p6
O=Cc1cc(C=O)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43,CO,523.0,613.0,0.83,,PAHs
F[B-]1(F)n2c(ccc2-c2cccc3ccccc23)C(c2c(Cl)cccc2Cl)=C2C=CC(c3cccc4ccccc34)=[N+]21,CO,551.0,615.0,,,BODIPY
CN(C)c1ccc(C2=C3C=CC(c4ccc[nH]4)=[N+]3[B-](F)(F)n3cccc32)cc1,Cc1ccccc1,586.0,618.0,0.2300000041723251,,BODIPY
CC1=[O+]c2cc3n(c2=C1)[B-](F)(F)n1c(cc2oc(C)cc21)C=3C(F)(F)F,ClC(Cl)Cl,613.0,620.0,0.98,184926.9,BODIPY
CCCCc1ccc(C2=C(c3ccc(-c4ccccc4)cc3)C3=C(c4ccc(-c5ccccc5)cc4)c4c(-c5ccc(-c6ccccc6)cc5)c(-c5ccc(CCCC)cc5)c(-c5ccc(CCCC)cc5)n4[B-](F)(F)[N+]3=C2c2ccc(CCCC)cc2)cc1,ClCCl,586.0,627.0,0.2599999904632568,,BODIPY
CCCCCCCCN(CCCCCCCC)c1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(C(=O)O)c(F)c3)c3ccccc23)cc1,C1CCOC1,500.0,613.0,,,PAHs
F[B-]1(F)N2C(=Cc3c(Sc4ccccc4)c4c(n31)-c1ccccc1CC4)C(=[S+]c1ccccc1)C1=C2c2ccccc2CC1,CO,643.0,663.0,0.5899999737739563,,BODIPY
CN(C)c1ccc(/C=C/C=C2\CC/C(=C\C=C\c3ccc(N(C)C)cc3)C2=O)cc1,CCCO,515.0,740.0,0.1199999973177909,,5n6
Cc1c(Cl)c(C)n2c1C(=C1C=CC(=[I+])C=C1)c1c(C)c(Cl)c(/C=C/c3ccc4c(c3)c3ccccc3n4Cc3cn(CCC[P+](c4ccccc4)(c4ccccc4)c4ccccc4)nn3)n1[B-]2(F)F,CCO,612.0,650.0,0.4000000059604645,89800.0,Carbazole
CN(C)c1ccc2c(c1)oc(=O)c1cc3cc4c(cc3[o+]c12)N(CCC(=O)O)CCC4,O,587.0,641.0,0.0410000011324882,50400.0,Coumarin
Cc1cc(C)c(B(c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c2c(C)cc(C)cc2C)c(C)c1,CN(C)C=O,,666.0,,,Triphenylamine
CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#Cc2ccc(Br)cc2)c2cc3ccccc3cc12)(C(C)C)C(C)C,ClCCl,654.0,663.0,0.1199999973177909,,PAHs
COC(=O)c1ccc(C2=C3C(C)=C(C#Cc4ccc(-c5cc(-c6ccccn6)nc(-c6ccccn6)c5)cc4)C(C)=[N+]3[B-](F)(F)n3c(C)c(C#Cc4ccc(-c5cc(-c6ccccn6)nc(-c6ccccn6)c5)cc4)c(C)c32)cc1,CN(C)C=O,586.0,623.0,,,BODIPY
CN(C)c1cccc2c1ccc1c(=O)oc(-c3ccc(C(F)(F)F)cc3)cc12,CN(C)C=O,395.0,614.0,,,PAHs
CN(C)c1ccc(-c2nc(N(c3ccccc3)c3ccccc3)sc2-c2ccc([N+](=O)[O-])s2)cc1,Cc1ccccc1,491.0,671.0,0.0299999993294477,,5n6
CC(C)(C)c1ccc2c3c(c4ccc(C(C)(C)C)cc4c2c1)=[N+]1C(=C(c2ccccc2)c2cc4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc5c4n2[B-]1(F)F)C=3,ClCCl,691.0,716.0,0.62,154881.7,BODIPY
CN(C)c1ccc2nc(-c3ccc(/C=N/c4ccccc4)cc3)sc2c1,CO,,639.0,0.06700000166893,,5p6
CCCCC(CC)CN1C(=O)C2=C(C(=O)[N+](CC(CC)CCCC)=C2C2=[S+]C(=c3ccc(=C4c5c(C)cc(C)n5[B-](F)(F)n5c(C)cc(C)c54)cc3)C=C2)C1=c1ccc(=c2ccc(=C3c4c(C)cc(C)n4[B-](F)(F)n4c(C)cc(C)c43)cc2)s1,Cc1ccccc1,615.0,637.0,0.449999988079071,,BODIPY
COc1ccc(C2=C(c3ccc(OC)cc3)N3C(=C(c4ccc(OC)cc4)c4cccc5c(-c6ccc(OC)cc6)c(-c6ccc(OC)cc6)[o+]c3c45)c3ccc(OC)cc32)cc1,ClCCl,492.0,604.0,0.1,,6n6
CCCCCCCCCCCCN(c1ccc(-c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)s2)cc1)c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,ClCCl,463.0,630.0,,,Carbazole
CN1C=CC(=CC=C2C=CC(=[N+](C)C)C=C2)C=C1,c1ccncc1,494.0,605.0,,,Cyanine
COc1cc(OC)cc(C2=C(c3cc(OC)c(OC)c(OC)c3)C3=Nc4c(-c5cc(OC)c(OC)c(OC)c5)c(-c5cc(OC)cc(OC)c5)c(-c5ccc(C(C)(C)C)cc5)n4[B-](F)(F)[N+]3=C2c2ccc(C(C)(C)C)cc2)c1,Cc1ccccc1,674.0,721.0,0.01,95499.3,BODIPY
CC(C)(C)c1ccc(C2=CC3=C(c4ccccc4)c4cc(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)n4[B-](F)(F)[N+]3=C2c2ccc(C(C)(C)C)cc2)cc1,Cc1ccccc1,605.0,649.0,0.43,63095.7,BODIPY
O=C(O)CCCOc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)CC3)c1,CS(C)=O,736.0,740.0,,110200.0,Porphyrin
CC1=[N+]2C(=c3c4c5ccccc5cc5cccc(c6cc(C)n(c36)[B-]2(F)F)c54)C=C1,C1CCOC1,584.0,637.0,0.4799999892711639,11400.0,BODIPY
CCCCCCCCCCCCN1c2ccccc2Sc2cc(-c3ccc(-c4ccc5c(c4)Sc4cc(/C=C(\C#N)C(=O)O)ccc4N5CCCCCCCCCCCC)c4nn(CCCCCCCC)nc34)ccc21,CCO,474.0,613.0,,,Acridines
